id,created_at,type,code,input,output
1e45db38-741a-41d4-b77d-8d1929f3fd94,2022-03-15 05:55:07.544928,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""0b4ad85f776b4686bd8eb3d44aecb403""}, ""statusCode"": 400}"
9641dce2-e932-4400-a770-a889bc97b58b,2022-03-15 05:55:54.544543,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""364cc5e1300440e6b6ff5e1cfe827036""}, ""statusCode"": 400}"
ba7d23db-f39f-425d-88ae-3e692ced2af9,2022-03-15 05:56:22.752009,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""5ebdf66ebac146819950baa6d8f4408c""}, ""statusCode"": 400}"
139b666a-db94-4a11-92df-e380bd7fa6d5,2022-03-15 05:56:26.497005,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""ad2813fc10cf470aab6cd5ff20c99c82""}, ""statusCode"": 400}"
a481fa31-6eb9-4f3f-940d-8d8796df3ed6,2022-02-15 20:56:01.529258,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 2, ""company_id"": ""66ac591c-8d99-400d-bc5c-09ba5c7df723"", ""segment_id"": ""f03a61f0-ee87-5be7-8dc0-405701b7b73d"", ""maintenance_type_id"": ""1ed7f875-d81a-4241-9e70-2c431955b652""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""9cf65d5b8e7a49ae91ad401b50692c5b""}, ""statusCode"": 400}"
e4d5b9ad-9ae0-4965-9145-b12d6651bc3e,2022-02-15 20:56:03.50827,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 2, ""company_id"": ""66ac591c-8d99-400d-bc5c-09ba5c7df723"", ""segment_id"": ""f03a61f0-ee87-5be7-8dc0-405701b7b73d"", ""maintenance_type_id"": ""e3bfcb8e-6db1-4f21-9032-3c048057b9a4""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""0bf12455f14b4b74be0fb3e65983fe92""}, ""statusCode"": 400}"
da2933cb-e76a-420e-b076-ea57be0c71ee,2022-02-15 20:56:03.518737,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 2, ""company_id"": ""66ac591c-8d99-400d-bc5c-09ba5c7df723"", ""segment_id"": ""f03a61f0-ee87-5be7-8dc0-405701b7b73d"", ""maintenance_type_id"": ""3dd1d369-a572-4f9a-9b35-db184bb7bfd0""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""26a095f666e24e2d92199cb060c21a7f""}, ""statusCode"": 400}"
f6fb7b50-5254-4743-b912-cedbb479960c,2022-02-15 20:56:01.566979,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 2, ""company_id"": ""66ac591c-8d99-400d-bc5c-09ba5c7df723"", ""segment_id"": ""f03a61f0-ee87-5be7-8dc0-405701b7b73d"", ""maintenance_type_id"": ""560cf08f-8c8e-40d7-b643-6c56f0543896""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""c2614791728b4ce187e7d38b4684d98a""}, ""statusCode"": 400}"
30f85d74-50ea-4ada-8456-fc7421ce6cb8,2022-02-15 20:56:03.446029,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 2, ""company_id"": ""66ac591c-8d99-400d-bc5c-09ba5c7df723"", ""segment_id"": ""f03a61f0-ee87-5be7-8dc0-405701b7b73d"", ""maintenance_type_id"": ""3bf8f2f4-aa10-417f-ac8d-ecc4c8b0b03a""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""02f06c15a6d44db8b2e82327c543ebe4""}, ""statusCode"": 400}"
11229e98-ca86-4463-bd43-5653af224de7,2022-02-15 20:56:01.549114,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 2, ""company_id"": ""66ac591c-8d99-400d-bc5c-09ba5c7df723"", ""segment_id"": ""f03a61f0-ee87-5be7-8dc0-405701b7b73d"", ""maintenance_type_id"": ""0401f18b-759f-4a8c-b454-4ec46016fd02""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""149b4cee1a974ebfb0cd85664130ae4a""}, ""statusCode"": 400}"
b9b4b971-225b-4ac7-9317-72829b018418,2022-03-15 05:58:34.789549,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""1cb41b6166de43d691178bb318807575""}, ""statusCode"": 400}"
622eea6f-473b-4883-b815-31a84e4beb14,2022-03-15 05:58:52.134028,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""550862aa3d364256b28fc14275104edd""}, ""statusCode"": 400}"
e92b4701-7bdc-4423-b1e8-a6524bd5cd54,2022-03-15 05:58:53.708329,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""fae6b2f4b3da46cdbf5415dc68081bd8""}, ""statusCode"": 400}"
734c46aa-40cd-41be-b984-7744cb032e68,2022-03-15 05:59:58.500138,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""970736ea204c458db8f84c61b09ef77a""}, ""statusCode"": 400}"
39ddf823-c5e9-4ca2-914a-fb690ef19766,2022-03-15 06:00:07.568992,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""b1de10f532234f3dabb67ab219f564f7""}, ""statusCode"": 400}"
2b687227-171c-4772-9d0d-9acb67cb275f,2022-03-07 05:30:44.270992,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""e91a57ab0cb04c67a64b1699d52b7f86""}, ""statusCode"": 400}"
96d695d5-99fa-40c4-bcb7-1d474f3472cf,2022-03-07 05:35:44.27776,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""bfac862d339947cdbcdf35b5f7472fc3""}, ""statusCode"": 400}"
dccbcf7c-02e2-483d-970e-71902e858048,2022-03-07 05:40:44.321588,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""7dac0d1be6004bd1b42c3efad495b879""}, ""statusCode"": 400}"
fbdd3196-04c2-4c48-91b4-972e61a87e7b,2022-03-07 05:45:44.295031,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""53b00160d8ae431ca2c90036e73bf748""}, ""statusCode"": 400}"
30f7a065-397b-4b50-9de1-208fe8b82a7e,2022-03-07 05:50:44.285781,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""ec6bf91350214272b8d1ec2bf8ffea5c""}, ""statusCode"": 400}"
33d57561-af0a-4980-9fee-ac6de4254902,2022-03-07 05:55:44.299529,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""ac88c9dfe7f9468c9df140bf4bd099ca""}, ""statusCode"": 400}"
2fa7154d-719b-4d54-b6df-b9e893734f14,2022-03-07 06:00:44.304852,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""baca012703e44dd68ff01f50c5bd143b""}, ""statusCode"": 400}"
07cc1a98-5aa1-42be-ba59-dfeb532250b3,2022-03-07 06:05:44.315165,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""b333ff83714842f2868f5bb688cfb3af""}, ""statusCode"": 400}"
82ef1ce3-60fe-4987-80e2-7bd32b05383f,2022-03-07 06:10:44.308754,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""60608fac217a46eab1c52407315877ee""}, ""statusCode"": 400}"
c48ae6f6-98d2-4dd3-ac08-cd8b12ec8d8d,2022-03-07 06:15:44.313987,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""d82c49ce0d4f4c8a9dc63bb7bc9ccc33""}, ""statusCode"": 400}"
19cfe35f-6276-4e95-ad70-1267105b0461,2022-03-03 21:27:55.459543,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""41d70be7-0697-43e4-b469-bf221d91bb34""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""638974cbd8ae4f488cc19c0e4d5b5d7c""}, ""statusCode"": 400}"
73b40859-6bb0-4342-afa5-8a7c296cea1b,2022-03-07 12:17:09.891461,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""df45f37b-d132-4231-8bcf-3fb7eb291e61"", ""segment_id"": ""11b74070-9fe6-47bf-ae96-c33fff43d44d"", ""maintenance_type_id"": ""322d0109-529e-495a-8843-7c24bef37b9a""}","{""body"": {""code"": ""err"", ""errorMessage"": ""insert into \""forms\"" (\""account_id\"", \""archived\"", \""created_at\"", \""id\"", \""locked\"", \""name\"", \""updated_at\"") values ($1, $2, $3, $4, $5, $6, $7) on conflict (\""id\"") do update set \""account_id\"" = excluded.\""account_id\"", \""archived\"" = excluded.\""archived\"", \""created_at\"" = excluded.\""created_at\"", \""id\"" = excluded.\""id\"", \""locked\"" = excluded.\""locked\"", \""name\"" = excluded.\""name\"", \""updated_at\"" = excluded.\""updated_at\"" returning * - deadlock detected"", ""sentryEventId"": ""7e08a6d16b2441adb19c714a322a8144""}, ""statusCode"": 400}"
c4e8e559-50b2-4a0c-9eb2-cbaabcf7e609,2022-03-03 21:25:42.866909,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""b9304613-26c7-4920-8336-7a4ee9ca09c5"", ""segment_id"": ""11b74070-9fe6-47bf-ae96-c33fff43d44d"", ""maintenance_type_id"": ""e8d229b3-4d83-44fd-aa7f-bc0f22d1080b""}","{""body"": {""code"": ""err"", ""errorMessage"": ""insert into \""forms\"" (\""account_id\"", \""archived\"", \""created_at\"", \""id\"", \""locked\"", \""name\"", \""updated_at\"") values ($1, $2, $3, $4, $5, $6, $7) on conflict (\""id\"") do update set \""account_id\"" = excluded.\""account_id\"", \""archived\"" = excluded.\""archived\"", \""created_at\"" = excluded.\""created_at\"", \""id\"" = excluded.\""id\"", \""locked\"" = excluded.\""locked\"", \""name\"" = excluded.\""name\"", \""updated_at\"" = excluded.\""updated_at\"" returning * - deadlock detected"", ""sentryEventId"": ""f151d2d3b19b4bd38e3bcc9e53f207f1""}, ""statusCode"": 400}"
a4a8a7f1-9ba1-46d3-82fc-3c014b4ba15d,2022-03-03 21:25:40.534983,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""insert into \""forms\"" (\""account_id\"", \""archived\"", \""created_at\"", \""id\"", \""locked\"", \""name\"", \""updated_at\"") values ($1, $2, $3, $4, $5, $6, $7) on conflict (\""id\"") do update set \""account_id\"" = excluded.\""account_id\"", \""archived\"" = excluded.\""archived\"", \""created_at\"" = excluded.\""created_at\"", \""id\"" = excluded.\""id\"", \""locked\"" = excluded.\""locked\"", \""name\"" = excluded.\""name\"", \""updated_at\"" = excluded.\""updated_at\"" returning * - deadlock detected"", ""sentryEventId"": ""96bbdc3b9dad48f68b92b9de8a7fa7cc""}, ""statusCode"": 400}"
7d4eab8e-3a8a-4c11-9a57-8f97e479f2f8,2022-03-03 21:26:17.789557,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""8351f6b4228f4a7ba21bb7cbb0c821e8""}, ""statusCode"": 400}"
8689501c-2177-48c4-914d-5b597caca3bf,2022-03-03 21:27:01.047348,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""284a67ce-e9d7-4ddc-acb3-83cce386e0ed"", ""segment_id"": ""8d63aebe-8f3c-4b2d-a38b-0f5bd107d101"", ""maintenance_type_id"": ""41d70be7-0697-43e4-b469-bf221d91bb34""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""2da037ebc2da405f8bc791ea9917b10f""}, ""statusCode"": 400}"
c6fdd505-9883-412d-b5e0-2fdebb82399f,2022-03-03 21:26:49.324749,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""94942a7e-8271-4ac4-9a5d-567f2df0d854""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""a1e7fba21bc64557a188c22b1786cb53""}, ""statusCode"": 400}"
0f46efa5-17db-44b1-834f-c18315121fcc,2022-03-03 21:27:39.509383,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""4eafdbf6-a869-4dfa-a581-f78dd4075b84""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""07cf74441667427ea822338b440c6c9e""}, ""statusCode"": 400}"
2fde5dcf-db68-49be-a948-8a5f25ca05b6,2022-03-03 21:28:05.274255,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""4eafdbf6-a869-4dfa-a581-f78dd4075b84""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""38b0e550e5e54a2c86ba673d2530e99c""}, ""statusCode"": 400}"
ca986351-7867-4ccd-b029-52ec1b0b6a5b,2022-03-03 21:30:36.490055,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""a3fd506f09b445ebb9d0f60b22f8b466""}, ""statusCode"": 400}"
a5fc2615-51a9-45c7-abb3-b667688deb52,2022-03-03 21:35:36.491829,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""b33533ec4777486bac86b22056d48cea""}, ""statusCode"": 400}"
5466907e-927c-4ab0-9406-689ed6668b25,2022-03-03 21:36:06.687822,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""6b5f125ee4fd4b518c512e35a9210c09""}, ""statusCode"": 400}"
8f625653-22ac-44c6-801e-04a6c3754458,2022-03-03 21:31:06.689223,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""e0baf6e316bb426f82ef2af7b9a48bc6""}, ""statusCode"": 400}"
022d5241-f97e-4da6-9fdc-62dcb19b88d3,2022-03-03 21:31:13.475554,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""397144600b8a4ea39b1bdd743ef5b48f""}, ""statusCode"": 400}"
764f02a5-946b-4b6e-afe0-43279e72aa6b,2022-03-03 21:31:29.834465,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""94942a7e-8271-4ac4-9a5d-567f2df0d854""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""8b6afaffb7bd49199e0c1f98539b09ac""}, ""statusCode"": 400}"
253eb3a6-cdea-438a-b82b-94e6fa0fd0dc,2022-03-03 21:31:46.221049,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""94942a7e-8271-4ac4-9a5d-567f2df0d854""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""d99e732dbe884a829770a589daf2a507""}, ""statusCode"": 400}"
68fb1090-87c3-40d9-ad05-6f447974a644,2022-03-03 21:31:49.663043,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""7b2b75bc-2869-4e27-8c39-0ac32d8df932""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""c195483018024f42a0f351f9ad48b393""}, ""statusCode"": 400}"
6563e908-38a9-4c23-8585-35c8379a180b,2022-03-03 21:32:35.973739,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""4eafdbf6-a869-4dfa-a581-f78dd4075b84""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""c17a108359ba45ae9f9bc5d84f927485""}, ""statusCode"": 400}"
785c67ee-3bf5-4193-a486-b1fd6109243d,2022-03-03 21:32:52.110873,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""41d70be7-0697-43e4-b469-bf221d91bb34""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""f9dc9924f281494d8ec5b69cf7cdf82d""}, ""statusCode"": 400}"
5dbce73f-fbf7-42a0-b08f-d15188994281,2022-03-03 21:33:04.584873,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""4eafdbf6-a869-4dfa-a581-f78dd4075b84""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""6a6df57cbe0f470fa7ad11df3f12cf57""}, ""statusCode"": 400}"
d9fa7f7b-5893-4e49-8bf3-16464db30383,2022-03-03 21:36:13.509537,sync-service,err,"{""type"": ""sync-service"", ""account_id"": 11, ""company_id"": ""6eee8080-ed0d-43f1-809e-22ce63b2603a"", ""segment_id"": ""135ab796-113d-4aef-a6d2-e43049e7b513"", ""maintenance_type_id"": ""a6ec2be4-d01b-4fc1-bc53-8d9ec0ba42d1""}","{""body"": {""code"": ""err"", ""errorMessage"": ""Cannot read property 'id' of undefined"", ""sentryEventId"": ""d024eb147303493a987c4ffd5a5fcd2b""}, ""statusCode"": 400}"
